Code,Content,Time
45342-0005,"Umsatz im Gastgewerbe: Deutschland, Jahre, Umsatzarten,
Wirtschaftszweige",2005 - 2020
45342-0006,"Aufwendungen im Gastgewerbe: Deutschland, Jahre,
Aufwendungsarten, Wirtschaftszweige",2005 - 2020
45412-0001,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre",1992 - 2020
45412-0002,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Wohnsitz der Gäste",1992 - 2020
45412-0003,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Gemeindegruppen (Prädikate)",1992 - 2020
45412-0004,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Gemeindegrößenklassen",1992 - 2020
45412-0005,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Betriebsarten",1992 - 2020
45412-0006,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Betriebsgrößenklassen",1992 - 2020
45412-0007,"Ankünfte, Übernachtungen und durchschnittliche
Aufenthaltsdauer in Beherbergungsbetrieben: Deutschland,
Jahre, Herkunft der Gäste nach Kontinenten",1992 - 2020
45412-0008,"Ankünfte, Übernachtungen und durchschnittliche
Aufenthaltsdauer in Beherbergungsbetrieben: Deutschland,
Jahre, ausgewählte Herkunftsländer der Gäste",1994 - 2020
45412-0009,"Ankünfte und Übernachtungen in Beherbergungsbetrieben
(Städtetourismus): Deutschland, Jahre",1993 - 2020
45412-0010,"Geöffnete Beherbergungsbetriebe und angebotene
Schlafgelegenheiten: Deutschland, Jahre",1992 - 2020
45412-0011,"Geöffnete Beherbergungsbetriebe und angebotene
Schlafgelegenheiten: Deutschland, Jahre, Betriebsarten",1992 - 2020
45412-0012,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Jahre, Betriebsarten, Wohnsitz der Gäste",1992 - 2020
45412-0013,"Ankünfte und Übernachtungen auf Campingplätzen
(Urlaubscamping): Deutschland, Jahre, Wohnsitz der Gäste",1992 - 2020
45412-0014,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Monate",Januar 1992 - August 2023
45412-0015,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Deutschland, Monate, Wohnsitz der Gäste",Januar 1992 - August 2023
45412-0016,"Ankünfte, Übernachtungen, durchschnittliche
Aufenthaltsdauer: Deutschland, Jahre, Wohnsitz der Gäste,
Reisegebiete",2014 - 2020
45412-0020,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Bundesländer, Jahre",1992 - 2020
45412-0021,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Bundesländer, Jahre, Wohnsitz der Gäste",1992 - 2020
45412-0022,"Geöffnete Beherbergungsbetriebe und angebotene
Schlafgelegenheiten: Bundesländer, Jahre",1992 - 2020
45412-0023,"Ankünfte und Übernachtungen auf Campingplätzen
(Urlaubscamping): Bundesländer, Jahre, Wohnsitz der Gäste",1992 - 2020
45412-0024,"Geöffnete Campingplätze und angebotene Stellplätze
(Urlaubscamping): Bundesländer, Jahre",1992 - 2020
45412-0025,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Bundesländer, Monate",Januar 1992 - August 2023
45412-0026,"Ankünfte und Übernachtungen in Beherbergungsbetrieben:
Bundesländer, Monate, Wohnsitz der Gäste",Januar 1992 - August 2023
45413-0001,"Reisende, Nichtgereiste, Reisen: Deutschland, Jahre",2012 - 2022
45413-0002,"Reisende, Nichtgereiste: Deutschland, Jahre, Altersgruppen",2012 - 2022
45413-0003,"Reisen: Deutschland, Jahre, Ausgewählte
Zielländer/Zielkontinent/Reiseziel",2012 - 2022
45413-0004,"Reisen: Deutschland, Jahre,
Reisedauer/Reisegründe/Unterkünfte/Verkehrsmittel",2012 - 2022
45413-0005,"Reiseausgaben: Deutschland, Jahre, Ausgabenkategorie",2012 - 2022
46131-0001,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Jahre",2005 - 2022
46131-0002,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Monate",Januar 2005 - August 2023
46131-0003,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Jahre,
Hauptverkehrsbeziehungen",2005 - 2022
46131-0004,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Monate,
Hauptverkehrsbeziehungen",Januar 2005 - August 2023
46131-0005,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Jahre,
Hauptverkehrsbeziehungen, Gütergruppen",2011 - 2022
46131-0006,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Monate,
Hauptverkehrsbeziehungen, Gütergruppen",Januar 2011 - August 2023
46131-0007,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre, Güterabteilungen und -gruppen",2011 - 2022
46131-0008,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate, Güterabteilungen und -gruppen",Januar 2011 - August 2023
46131-0009,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre, Versandland, Empfangsland, Gütergruppen",2011 - 2022
46131-0010,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate, Versandland, Empfangsland, Gütergruppen",Januar 2011 - August 2023
46131-0011,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Jahre, Versandland, Empfangsland, Gütergruppen",2011 - 2022
46131-0012,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Monate, Versandland, Empfangsland, Gütergruppen",Januar 2011 - August 2023
46131-0013,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre, Versandregion, Empfangsregion, Gütergruppen",2011 - 2022
46131-0014,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate, Versandregion, Empfangsregion, Gütergruppen",Januar 2011 - August 2023
46131-0015,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Jahre, Versandregion, Empfangsregion, Gütergruppen",2011 - 2022
46131-0016,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Monate, Versandregion, Empfangsregion, Gütergruppen",Januar 2011 - August 2023
46131-0017,"Beförderte Güter, Beförderungsleistung, Ladeeinheiten,
Container (Eisenbahngüterverkehr): Deutschland, Jahre,
Hauptverkehrsbeziehungen, Art der Ladeeinheit, Ladezustand",2005 - 2022
46131-0018,"Beförderte Güter, Beförderungsleistung, Ladeeinheiten,
Container (Eisenbahngüterverkehr): Deutschland, Monate,
Hauptverkehrsbeziehungen, Art der Ladeeinheit, Ladezustand",Januar 2005 - August 2023
46131-0101,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Güterabteilungen und -hauptgruppen",2005 - 2010
46131-0102,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate (bis 2010), Güterabteilungen und -hauptgruppen",Januar 2005 - Dezember 2010
46131-0103,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Jahre (bis 2010),
Hauptverkehrsbeziehungen, Güterhauptgruppen",2005 - 2010
46131-0104,"Beförderte Güter, Beförderungsleistung
(Eisenbahngüterverkehr): Deutschland, Monate (bis 2010),
Hauptverkehrsbeziehungen, Güterhauptgruppen",Januar 2005 - Dezember 2010
46131-0105,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Versandland, Empfangsland,
Güterhauptgruppen",2005 - 2010
46131-0106,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate (bis 2010), Versandland, Empfangsland,
Güterhauptgruppen",Januar 2005 - Dezember 2010
46131-0107,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Versandland, Empfangsland,
Güterhauptgruppen",2005 - 2010
46131-0108,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Monate (bis 2010), Versandland, Empfangsland,
Güterhauptgruppen",Januar 2005 - Dezember 2010
46131-0109,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Versandregion, Empfangsregion,
Güterhauptgruppen",2005 - 2010
46131-0110,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Monate (bis 2010), Versandregion, Empfangsregion,
Güterhauptgruppen",Januar 2005 - Dezember 2010
46131-0111,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Versandregion, Empfangsregion,
Güterhauptgruppen",2005 - 2010
46131-0112,"Beförderungsleistung (Eisenbahngüterverkehr): Deutschland,
Monate (bis 2010), Versandregion, Empfangsregion,
Güterhauptgruppen",Januar 2005 - Dezember 2010
46131-0113,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Versandverkehrsbezirk, Empfangsverkehrs-
bezirke, Hauptverkehrsbeziehungen, Güterhauptgruppen",2002 - 2010
46131-0114,"Beförderte Güter (Eisenbahngüterverkehr): Deutschland,
Jahre (bis 2010), Empfangsverkehrsbezirk, Versandverkehrs-
bezirke, Hauptverkehrsbeziehungen, Güterhauptgruppen",2002 - 2010
46132-0001,"Beförderte Güter, Beförderungsleistung (Eisenbahngüterverkehr): Deutschland, Jahre",2016 - 2022
46132-0002,"Beförderte Güter, Beförderungsleistung (große Unternehmen)
(Eisenbahngüterverkehr): Deutschland, Jahre, Art der
Beförderung",2016 - 2022
46132-0003,"Beförderte Gefahrgüter, Beförderungsleistung Gefahrgüter
(große Unternehmen) (Eisenbahngüterverkehr): Deutschland,
Jahre, Hauptverkehrsbeziehungen, Gefahrgutklasse",2016 - 2022
46161-0001,"Streckenlänge des Schienennetzes: Deutschland, Stichtag,
Betriebsordnung",31.12.2010 - 31.12.2022
46161-0002,"Streckenlänge des Schienennetzes: Bundesländer, Stichtag,
Betriebsordnung",31.12.2010 - 31.12.2022
46181-0001,"Beförderte Personen, Beförderungsleistung
(Personenfernverkehr mit Bussen): Deutschland, Jahre,
Verkehrsart, Hauptverkehrsverbindung",2004 - 2021
46181-0002,"Fahrleistung, Beförderungsangebot (Personenfernverkehr mit
Bussen): Deutschland, Jahre, Verkehrsart, Einsatzgebiet",2004 - 2021
46181-0003,"Unternehmen, Beförderte Personen, Beförderungsleistung,
Fahrleistung, Beförderungsangebot (Personenverkehr m. Bussen
u. Bahnen): Deutschland, Jahre, Tätigkeit der Unternehmen",2004 - 2021
46181-0005,"Unternehmen, Beförderte Personen, Personenkilometer
(Personenverkehr mit Bussen und Bahnen): Deutschland,
Quartale, Verkehrsart",1. Quartal 2004 - 2. Quartal 2023
46181-0010,"Unternehmen, Beförderte Personen, Beförderungsleistung,
Fahrleistung, Beförderungsangebot (Personenverkehr mit
Bussen und Bahnen): Bundesländer, Jahre, Verkehrsart",2004 - 2021
46181-0011,"Unternehmen, Beförderte Pers., Beförderungs-, Fahrleistung,
Beförderungsangebot, Einnahmen (Personenverkehr mit
Bussen und Bahnen): Bundesländer, Jahre, Unternehmensart",2004 - 2021
46181-0012,"Beförderungs-, Fahrleistung (von großen Unternehmen)
(Personenverkehr mit Bussen und Bahnen): Bundesländer,
Jahre, Verkehrsart",2004 - 2021
46181-0015,"Unternehmen, Beförderte Personen, Personenkilometer
(Personenverkehr mit Bussen und Bahnen): Bundesländer,
Quartale, Verkehrsart",1. Quartal 2004 - 2. Quartal 2023
46181-0020,"Linienlängen, Linien im Nahverkehr (Personenverkehr mit
Bussen und Bahnen): Bundesländer, Stichtag, Verkehrsart",31.12.2004 - 31.12.2019
46181-0021,"Fahrzeuge, Sitz-, Stehplätze (Personenverkehr mit Bussen und
Bahnen): Bundesländer, Stichtag, Verkehrsart",31.12.2004 - 31.12.2019
46181-0022,"Beschäftigte (Personenverkehr mit Bussen und Bahnen):
Bundesländer, Stichtag, Einsatzart",31.12.2004 - 31.12.2019
46231-0001,"Beförderte Gütermenge und Beförderungsleistung
(Straßengüterverkehr): Deutschland, Jahre, Verkehrswege",1995 - 2022
46231-0002,"Beförderte Gütermenge und Beförderungsleistung
(Straßengüterverkehr): Deutschland, Monate, Verkehrswege",Januar 1998 - Mai 2023
46231-0003,"Beförderte Gütermenge und Beförderungsleistung
(Straßengüterverkehr): Deutschland, Jahre, Verkehrsart,
Verkehrswege",1995 - 2022
46231-0004,"Beförderte Gütermenge und Beförderungsleistung
(Straßengüterverkehr): Deutschland, Monate, Verkehrsart,
Verkehrswege",Januar 1998 - Mai 2023
46241-0001,"Unfälle (polizeilich erfasste): Deutschland, Jahre,
Unfallkategorie, Ortslage",2008 - 2022
46241-0002,"Unfälle (polizeilich erfasste): Deutschland, Monate,
Unfallkategorie, Ortslage",Januar 2011 - November 2022
46241-0003,"Straßenverkehrsunfälle mit Personenschaden, Getöteten,
Schwer- und Leichtverletzten: Deutschland, Jahre,
Straßenklasse, Ortslage",1991 - 2022
46241-0004,"Straßenverkehrsunfälle mit Personenschaden, Getöteten,
Schwer- und Leichtverletzten: Deutschland, Monate,
Straßenklasse, Ortslage",Januar 1991 - November 2022
46241-0005,"Unfälle mit Personenschaden, Verunglückte: Deutschland,
Jahre, Unfalltyp/Unfallart, Ortslage, Schwere der Verletzung",2008 - 2022
46241-0006,"Unfälle mit Personenschaden, Verunglückte: Deutschland,
Monate, Unfalltyp/Unfallart, Ortslage, Schwere der
Verletzung",Januar 2011 - November 2022
46241-0007,"Verunglückte: Deutschland, Jahre, Geschlecht, Altersgruppen,
Art der Verkehrsbeteiligung, Ortslage, Schwere der
Verletzung",2008 - 2022
46241-0008,"Verunglückte: Deutschland, Monate, Geschlecht,
Altersgruppen, Art der Verkehrsbeteiligung, Ortslage,
Schwere der Verletzung",Januar 2011 - November 2022
46241-0009,"Unfallbeteiligte: Deutschland, Jahre, Art der
Verkehrsbeteiligung, Fehlverhalten der Fahrzeugführer und
Fußgänger",2008 - 2022
46241-0010,"Unfallbeteiligte: Deutschland, Monate, Art der
Verkehrsbeteiligung, Fehlverhalten der Fahrzeugführer und
Fußgänger",Januar 2011 - November 2022
46241-0011,"Unfallbeteiligte, Hauptverursacher des Unfalls:
Deutschland, Jahre, Geschlecht, Altersgruppen, Art der
Verkehrsbeteiligung, Unfallkategorie, Ortslage",2008 - 2022
46241-0012,"Unfallbeteiligte, Hauptverursacher des Unfalls:
Deutschland, Monate, Geschlecht, Altersgruppen, Art der
Verkehrsbeteiligung, Unfallkategorie, Ortslage",Januar 2011 - November 2022
46241-0020,"Unfälle (polizeilich erfasste): Bundesländer, Jahre,
Unfallkategorie, Ortslage",2008 - 2022
46241-0021,"Unfälle (polizeilich erfasste): Bundesländer, Monate,
Unfallkategorie, Ortslage",Januar 2011 - November 2022
46241-0022,"Straßenverkehrsunfälle mit Personenschaden: Bundesländer,
Jahre, Straßenklasse, Ortslage",1995 - 2022
46241-0023,"Verunglückte: Bundesländer, Jahre, Ortslage, Schwere der
Verletzung",2008 - 2022
46241-0024,"Verunglückte: Bundesländer, Monate, Ortslage, Schwere der
Verletzung",Januar 2011 - November 2022
46251-0001,"Kraftfahrzeugbestand: Deutschland, Stichtag,
Kraftfahrzeugarten",01.01.2001 - 01.01.2022
46251-0002,"Fahrzeugbestand: Deutschland, Stichtag, Fahrzeugarten",01.01.2008 - 01.01.2017
46251-0003,"Neuzulassungen und Besitzumschreibungen von Kfz und
Kfz-Anhängern: Deutschland, Jahre (bis 2018), Fahrzeugarten",1991 - 2018
46251-0004,"Neuzulassungen und Besitzumschreibungen von Kfz und
Kfz-Anhängern: Deutschland, Jahre, Kraftfahrzeugarten",1991 - 2022
46251-0005,"Neuzulassungen und Besitzumschreibungen von Kfz und
Kfz-Anhängern: Deutschland, Monate, Kraftfahrzeugarten",Januar 1963 - September 2023
46251-0006,"Personenkraftwagen: Deutschland, Stichtag, Kraftstoffarten,
Emissionsgruppen",01.01.2020 - 01.01.2022
46251-0010,"Kraftfahrzeugbestand: Bundesländer, Stichtag,
Kraftfahrzeugarten",01.01.2006 - 01.01.2022
46251-0011,"Personenkraftwagen: Bundesländer, Stichtag, Kraftstoffarten,
Emissionsgruppen",01.01.2020 - 01.01.2022
46251-0020,"Kraftfahrzeugbestand: Kreise, Stichtag, Kraftfahrzeugarten",01.01.2001 - 01.01.2022
46251-0021,"Personenkraftwagen: Kreise, Stichtag, Kraftstoffarten,
Emissionsgruppen",01.01.2020 - 01.01.2022
46271-0001,"Straßenlänge: Deutschland, Stichtag, Straßenklasse/
Ortslage",01.01.1995 - 01.01.2023
46271-0002,"Straßenlänge: Deutschland, Stichtag, Straßenklasse,
Ortslage",01.01.1995 - 01.01.2023
46271-0003,"Straßenlänge: Bundesländer, Stichtag, Straßenklasse/
Ortslage",01.01.1995 - 01.01.2023
46271-0004,"Straßenlänge: Bundesländer, Stichtag, Straßenklasse,
Ortslage",01.01.1995 - 01.01.2023
46311-0001,"Unternehmen, Umsatz, Personal, Schiffe (Binnenschifffahrt):
Deutschland, Jahre",1980 - 2021
46311-0002,"Unternehmen (Binnenschifffahrt): Deutschland, Jahre,
Art der Unternehmenstätigkeit",1980 - 2021
46311-0003,"Umsatz (Binnenschifffahrt): Deutschland, Jahre, Umsatzarten",1980 - 2021
46311-0004,"Personal (Binnenschifffahrt): Deutschland, Jahre,
Art des Personals",1980 - 2021
46311-0005,"Schiffe (Binnenschifffahrt): Deutschland, Jahre, Schiffsart",1980 - 2021
46321-0001,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Jahre, Hauptverkehrsbeziehungen",1991 - 2022
46321-0002,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Monate, Hauptverkehrsbeziehungen",Januar 1991 - Juli 2023
46321-0003,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Jahre, Flagge des Schiffes",1962 - 2022
46321-0004,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Monate, Flagge des Schiffes",Januar 1976 - Juli 2023
46321-0005,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt): Deutschland, Jahre, Güterverzeichnis (Abteilungen und Gruppen)",2011 - 2022
46321-0006,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt): Deutschland, Monate, Güterverzeichnis (Abteilungen und Gruppen)",Januar 2011 - Juli 2023
46321-0007,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Jahre, Hauptverkehrsbeziehungen,
Güterverzeichnis (Abteilungen und Gruppen)",2011 - 2022
46321-0008,"Beförderte Güter, Beförderungsleistung (Binnenschifffahrt):
Deutschland, Monate, Hauptverkehrsbeziehungen,
Güterverzeichnis (Abteilungen und Gruppen)",Januar 2011 - Juli 2023
46321-0009,"Beförderte Güter (Binnenschifffahrt): Deutschland, Jahre,
Hauptverkehrsbeziehungen, Flagge des Schiffes,
Güterverzeichnis (Abteilungen)",2011 - 2022
46321-0010,"Beförderte Güter (Binnenschifffahrt): Deutschland, Monate,
Hauptverkehrsbeziehungen, Flagge des Schiffes,
Güterverzeichnis (Abteilungen)",Januar 2011 - Juli 2023
46321-0011,"Beförderte Güter (Binnenschifffahrt): Deutschland, Jahre
(bis 2010), Versandverkehrsbezirk, Empfangsverkehrsbezirk,
Hauptverkehrsbeziehungen, Güterverzeichnis (Hauptgruppen)",2002 - 2010
46321-0012,"Beförderte Güter (Binnenschifffahrt): Deutschland, Jahre,
Versandregion, Empfangsregion, Hauptverkehrsbeziehungen,
Güterverzeichnis (Gruppen)",2011 - 2022
46321-0013,"Beförderte Güter (Binnenschifffahrt): Deutschland, Jahre,
Versandregion, Empfangsregion, Güterverzeichnis
(Abteilungen/Gruppen)",2011 - 2022
46321-0014,"Beförderte Güter (Binnenschifffahrt): Deutschland, Jahre,
Gefahrgut, Wasserstraßen, Güterverzeichnis (Abteilungen)",2011 - 2022
46321-0015,"Empfang von Gütern, Versand von Gütern, Umgeschlagene Güter
(Binnenschifffahrt): Deutschland, Jahre, Ausgewählte
Binnenhäfen",2011 - 2022
46321-0016,"Umgeschlagene Güter (Binnenschifffahrt): Deutschland, Jahre,
Ausgewählte Binnenhäfen, Güterverzeichnis (Abteilungen)",2011 - 2022
46321-0017,"Beförderte Güter, Beförderungsleistung, Ladeeinheiten,
Container u.Wechselbehälter(Binnensch.): Deutschland, Jahre,
Hauptverkehrsbeziehungen, Art der Ladeeinheit, Ladezustand",2009 - 2022
46321-0018,"Beförderte Güter, Beförderungsleistung, Ladeeinheiten,
Container u.Wechselbehälter(Binnensch.):Deutschland, Monate,
Hauptverkehrsbeziehungen, Art der Ladeeinheit, Ladezustand",Januar 2009 - Juli 2023
46321-0100,"Umgeschlagene Güter, Umgeschlagene Container  (Binnenschifffahrt): Bundesländer, Jahre",1993 - 2022
46321-0101,"Umgeschlagene Güter, Umgeschlagene Container  (Binnenschifffahrt): Bundesländer, Monate",Januar 1993 - Juli 2023
46331-0001,"Empfang und Versand von Gütern (Seegüterumschlag deutscher
Häfen): Deutschland, Jahre, Güterabteilungen und -gruppen",2011 - 2022
46331-0002,"Empfang und Versand von Gütern (Seegüterumschlag deutscher
Häfen): Deutschland, Monate, Güterabteilungen und -gruppen",Januar 2011 - August 2023
46331-0003,"Umgeschlagene Güter (Seeverkehr): Deutschland, Jahre,
Güterabteilungen, Hauptverkehrsbeziehungen,
Flagge des Schiffes",2011 - 2022
46331-0004,"Umgeschlagene Güter (Seeverkehr): Deutschland, Monate,
Güterabteilungen, Hauptverkehrsbeziehungen,
Flagge des Schiffes",Januar 2011 - August 2023
46331-0005,"Umgeschlagene Güter (Seeverkehr): Deutschland, Jahre,
Versandküstengebiet, Empfangsküstengebiete,
Hauptverkehrsbeziehungen, Gütergruppen",2011 - 2022
