Code,Content,State,Time,LatestUpdate,Information
23132BJ024,"Diagnosen der Vorsorge- oder Reha.einr.patienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2003-2022,03.11.2023 08:20:29h,false
23132BJ025,"Diagnosen der Vorsorge- oder Reha.einr.patienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Wohnort des Patienten, Jahr",vollständig mit Werten,2003-2022,03.11.2023 08:17:07h,false
23132BJ026,"Diagnosen der Vorsorge- oder Reha.einr.patienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2003-2022,03.11.2023 08:15:37h,false
23132BJ027,"Diagnosen der Vorsorge- oder Reha.einr.patienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2003-2022,03.11.2023 08:26:45h,false
23132BJ028,"Diagnosen der Vorsorge- oder Reha.einr.patienten, Entlassene Patienten, Durchschnittliche Verweildauer der Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Hauptdiagnose, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2003-2022,03.11.2023 08:17:52h,false
23141BJ001,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:26h,false
23141BJ002,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:12h,false
23141BJ003,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:08h,false
23141BJ004,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:00:37h,false
23141BJ005,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:00h,false
23141BJ006,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:04h,false
23141BJ007,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:20h,false
23141BJ008,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:01:34h,false
23141BJ009,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:00:33h,false
23141BJ010,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:04:59h,false
23141BJ011,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:00:57h,false
23141BJ012,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:04:50h,false
23141BJ013,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:02:33h,false
23141BJ014,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:04:20h,false
23141BJ015,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:03:46h,false
23141BJ016,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:07:38h,false
23141BJ017,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:04:55h,false
23141BJ018,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:02:25h,false
23141BJ019,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:04:07h,false
23141BJ020,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:12:14h,false
23141BJ021,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:11:32h,false
23141BJ022,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:07:58h,false
23141BJ023,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:11:19h,false
23141BJ024,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (2-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:06:52h,false
23141BJ025,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:13:11h,false
23141BJ026,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:15:09h,false
23141BJ027,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:53:58h,false
23141BJ028,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Deutschland insgesamt, ICD-10 (3-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:37:24h,false
23141BJ101,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:37h,false
23141BJ102,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:22:40h,false
23141BJ103,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:31h,false
23141BJ104,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:34h,false
23141BJ105,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:22:37h,false
23141BJ106,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:24:27h,false
23141BJ107,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:28h,false
23141BJ108,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:57h,false
23141BJ109,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:41h,false
23141BJ110,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:24:01h,false
23141BJ111,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:27:02h,false
23141BJ112,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:24:11h,false
23141BJ113,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:24:20h,false
23141BJ114,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:23:52h,false
23141BJ115,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:28:29h,false
23141BJ116,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:26:54h,false
23141BJ117,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:28:47h,false
23141BJ118,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:28:44h,false
23141BJ119,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:28:40h,false
23141BJ120,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (1-Steller), Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:29:04h,false
23141BJ121,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:30:24h,false
23141BJ122,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:31:34h,false
23141BJ123,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:34:37h,false
23141BJ124,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (3-Steller Bereiche), Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:33:36h,false
23141BJ125,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:30:17h,false
23141BJ126,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Geschlecht, Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:36:52h,false
23141BJ127,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 09:50:48h,false
23141BJ128,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Operationen/Prozed. an vollstationären Patienten, Deutschland insgesamt, Operationen und Prozeduren (4-Steller), Geschlecht, Altersgruppen (u1-95m), Wohnort des Patienten, Jahr",vollständig mit Werten,2005-2022,26.09.2023 10:18:31h,false
23141LJ001,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:15:13h,false
23141LJ002,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:15:16h,false
23141LJ003,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:15:20h,false
23141LJ004,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:16:32h,false
23141LJ005,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, ICD-10 (1-Steller) Nebendiagnosen, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:16:28h,false
23141LJ006,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:16:15h,false
23141LJ007,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, ICD-10 (1-Steller) Nebendiagnosen, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:17:02h,false
23141LJ008,"Fallpauschalenbezogene Krankenhausstatistik (DRG), Nebendiagnosen der vollstationären Patienten, Bundesländer, ICD-10 (1-Steller) Nebendiagnosen, Geschlecht, Altersgruppen (u1-95m), Jahr",vollständig mit Werten,2005-2022,26.09.2023 08:16:00h,false
